slug,provider,actionButtons,openSource,supportedPlatforms,custodial,mfa,msig,hardware,keyExport,native,evm,tendermint,tokensSupport,staking,price,support,audit,languages,starred
clear-evm-wallet,!provider:clear-evm-wallet,"[""[DOC](https://clear-wallet.flashsoft.eu/)""]",TRUE,"[""Browser Extension""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""ERC-1155""]",FALSE,$0,"[""discord"",""x""]","[""not availale""]","[""EN""]",FALSE
coin-wallet,!provider:coin-wallet,"[""[Website](https://coin.space/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-20"",""ARC-20"", ""TRC-20""]",TRUE,$0,"[""email""]","[""regular internal security audit""]","[""EN"",""PL"",""FR"",""DE"",""IT"",""DA"",""NL"",""RU"",""TL"",""ZH"",""AR"",""HI"",""UR"",""KO"",""ES"",""CS"", ""FI"", ""EL"",""TR"",""PT"",""PT-BR"",""RO"",""JA"",""SR"",""HU"",""SV"",""NO"",""FA"",""UK"",""TH"",""AF"",""MS"",""ID"",""LV""]",FALSE
coinomi-wallet,!provider:coinomi-wallet,"[""[Website](https://www.coinomi.com/en/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"",""TRC-10"",""BRC-20""]",TRUE,$0 ,"[""email"",""discord"",""telegram""]","[""audit by third parties""]","[""EN"",""FR"",""ES"",""DE"",""ZH"",""NL"",""IT"",""PL"",""PT"",""JA"",""IT"",""ID"",""HI"",""NL"",""CS"",""CA"",""BG"",""AR"",""VI"",""TR"",""RU"",""FA"",""KO"",""SV"", ""HA"", ""YO"", ""UR"", ""HR"", ""MY""]",FALSE
coolwallet,!provider:coolwallet,"[""[Website](https://www.coolwallet.io/)""]",FALSE,"[""Hardware"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""telegram""]",,"[""EN"",""ZH""]",FALSE
ctrl-wallet,!provider:ctrl-wallet,"[""[Website](https://ctrl.xyz/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"[""ERC-20"", ""ERC-721"", ""ERC-1155"", ""BEP-20""]",TRUE,Paid,"[""chatbot""]","[""audit by third parties""]","[""EN""]",FALSE
cwallet,!provider:cwallet,"[""[Website](https://cwallet.com/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"",""TRC-10"",""BRC-20""]",TRUE,$0 ,"[""email"",""24/7 live chat"",""x"",""discord"",""telegram"",""webform""]","[""audit by third parties""]","[""EN"",""24 Others""]",FALSE
dapp-pocket,!provider:dapp-pocket,"[""[Website](https://www.dapppocket.io/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"", ""ERC-721""]",TRUE,$0 ,"[""email""]","[""not availale""]","[""EN""]",FALSE
dcent,!provider:dcent,"[""[Website](https://www.dcentwallet.com/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""telegram""]",,"[""EN"",""ZH"",""JA""]",FALSE
ecoin-wallet,!provider:ecoin-wallet,"[""[Website](https://ecoinwallet.org/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155"", ""BEP-20""]",FALSE,$0,"[""email""]","[""audit by third parties""]","[""EN"",""ES"",""ID"",""JA"",""PT""]",FALSE
fluvi-wallet,!provider:fluvi-wallet,"[""[Website](https://fluviwallet.xyz/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"",""TRC-10"",""BRC-20""]",TRUE,$0 ,"[""email""]","[""audit by third parties""]","[""EN""]",FALSE
frontier,!provider:frontier,"[""[Website](https://www.frontier.xyz/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"[""ERC-20"", ""BEP-20"", ""ERC-721""]",TRUE,$0,"[""x"",""discord"",""telegram""]",,"[""EN"",""FR"",""KO"",""ZH"",""TR"",""TH"",""VI""]",FALSE
gem-wallet,!provider:gem-wallet,"[""[Website](https://gemwallet.com/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20""]",TRUE,$0,"[""chat on website""]","[""open to anyone""]","[""EN""]",FALSE
haha-wallet,!provider:haha-wallet,"[""[Website](https://www.haha.me/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155"",""BEP-20""]",TRUE,$0 ,"[""email""]","[""not availale""]","[""EN""]",FALSE
holdstation,!provider:holdstation,"[""[Website](https://holdstation.com)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155"",""BEP-20""]",TRUE,Paid,"[""help center on website"",""x"",""discord""]","[""audit by third parties""]","[""EN""]",FALSE
imtoken,!provider:imtoken,"[""[Website](https://token.im/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""TRC-20"", ""OP_RETURN"", ""EIP 4527""]",TRUE,Paid,"[""email"",""x"",""discord""]","[""audit by third parties""]","[""EN"",""KO"",""ZH"", ""JA""]",FALSE
iron-wallet,!provider:iron-wallet,"[""[Website](https://ironwallet.io/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"", ""TRC-10"", ""BRC-20""]",FALSE,$0,"[""email"",""in-app chat"",""discord"",""x""]","[""audit by third parties""]","[""EN""]",FALSE
kraken-wallet,!provider:kraken-wallet,"[""[Website](https://www.kraken.com/wallet)""]",TRUE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""SPL""]",FALSE,$0 ,"[""email""]","[""not availale""]","[""EN"",""FR"",""ES"",""DE"",""ZH"",""NL"",""IT"",""PL"",""PT""]",FALSE
kryptogo-wallet,!provider:kryptogo-wallet,"[""[Website](https://www.kryptogo.com/products/wallet)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20""]",FALSE,Paid,"[""email"",""telegram"",""discord"",""x""]","[""not availale""]","[""EN""]",FALSE
kuma-wallet,!provider:kuma-wallet,"[""[Website](https://kumawallet.io/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155"",""ERC-7579"", ""XC-20""]",TRUE,$0,"[""x"",""telegram"",""discord""]","[""open to anyone""]","[""EN"",""ES"",""IT"",""JA""]",FALSE
ledger,!provider:ledger,"[""[Website](https://www.ledger.com/)""]",FALSE,"[""Desktop"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""helpdesk""]","[""Regular audits by third parties""]","[""EN"",""FR"",""ES"",""DE"",""ZH"",""JA""]",FALSE
math-wallet,!provider:math-wallet,"[""[Website](https://www.mathwallet.org/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"",""TRC-10"",""BRC-20""]",TRUE,$0 ,"[""email"",""x"",""telegram""]","[""audit by third parties""]","[""EN"",""FR"",""ES"",""DE"",""ZH"",""NL"",""IT"",""PL"",""PT"",""JA"",""IT"",""ID"",""HI"",""NL"",""CS"",""CA"",""BG"",""AR"",""VI"",""TR"",""RU"",""FA"",""KO"",""SV"",""HA"", ""YO""]",FALSE
metamask,!provider:metamask,"[""[Website](https://metamask.io/)""]",TRUE,"[""Web"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]","[""October 2024 by ConsenSys Diligence""]","[""EN"",""ES"",""FR"",""RU"",""ZH"",""JA""]",FALSE
mew,!provider:mew,"[""[Help](https://help.myetherwallet.com/en/articles/6821718-which-cryptocurrencies-tokens-and-networks-does-mew-support)""]",TRUE,"[""iOS""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""ERC-1155""]",FALSE,$0,"[""email"",""x""]","[""audit by third parties""]","[""EN"",""RU"",""ZH""]",FALSE
nufi-wallet,!provider:nufi-wallet,"[""[Website](https://nu.fi/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"", ""TRC-10"", ""BRC-20""]",FALSE,Paid,"[""email""]","[""audit internally"",""third parties""]","[""EN""]",FALSE
okx,!provider:okxwallet,"[""[Website](https://web3.okx.com/)""]",TRUE,"[""Web"",""Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]",,"[""EN"",""ZH""]",FALSE
ownbit,!provider:ownbit,"[""[Website](https://ownbit.io/en/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"",""TRC-10"",""BRC-20""]",TRUE,$0 ,"[""email"",""x"",""telegram""]","[""audit by third parties""]","[""EN"",""ES"",""NL"",""FL""]",FALSE
oxenflow,!provider:oxenflow,"[""[Website](https://oxenflow.io/)""]",FALSE,"[""iOS"",""Android"",""Web""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",FALSE,$0,"[""email"",""discord""]",,"[""EN""]",FALSE
phantom,!provider:phantom,"[""[Website](https://phantom.com/)""]",TRUE,"[""Web"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]",,"[""EN"",""ES"",""FR""]",FALSE
pier-wallet,!provider:pier-wallet,"[""[DOC](https://docs.pierwallet.com/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""EIP-4337""]",FALSE,$0,"[""email"",""discord""]","[""not availale""]","[""EN""]",FALSE
pillar,!provider:pillar,"[""[Website](https://pillar.fi/)""]",TRUE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""ERC-1155"", ""ERC-7579""]",FALSE,Paid(On-chain transactions only),"[""discord"",""x"",""github""]",,"[""EN""]",FALSE
rabby,!provider:rabby,"[""[Website](https://rabby.io/)""]",TRUE,"[""Web"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""discord"",""telegram""]","[""Regular audits by third parties""]","[""EN"",""ZH"",""JA""]",FALSE
rainbow,!provider:rainbow,"[""[Website](https://rainbow.me/en/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""ERC-1155""]",FALSE,Paid(swap fee),"[""email""]",,"[""EN"",""FR"",""KO"",""PT"",""RU"",""ZH"",""ES"",""TR"",""ID"",""AR"",""HI"",""TH"",""JA""]",FALSE
ronin-wallet,!provider:ronin-wallet,"[""[Website](https://wallet.roninchain.com/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""RRC-20"", ""RRC-721""]",TRUE,Gas fee,"[""email"",""discord"",""chatbot"",""x""]","[""Third-party audits""]","[""EN""]",FALSE
saakuru-wallet,!provider:saakuru-wallet,"[""[Website](https://www.saakuru.com/app)""]",FALSE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"", ""TRC-10"", ""BRC-20""]",TRUE,$0,"[""email""]","[""not availale""]","[""EN"",""ES"",""FR"",""ID"",""TL"",""VI"",""ZH"",""JA"",""TH"",""DE""]",FALSE
safepal,!provider:safepal,"[""[Website](https://www.safepal.com/en/)""]",FALSE,"[""iOS"",""Android"",""Hardware""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""telegram"",""discord""]",,"[""EN"",""ZH"",""JA""]",FALSE
sender,!provider:sender,"[""[Website](https://docs.senderwallet.io/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",TRUE,$0,"[""email"",""telegram"",""discord""]","[""audit by third parties""]","[""EN""]",FALSE
sequence,!provider:sequence,"[""[Website](https://sequence.xyz/products/wallets)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""ERC-1155""]",FALSE,Paid,"[""x"",""discord""]","[""audit by third parties""]","[""EN"",""DE"",""IT""]",FALSE
solidifi,!provider:solidifi,"[""[Website](https://solidifi.app/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",FALSE,$0,"[""email"",""discord""]",,"[""EN""]",FALSE
sorted-wallet,!provider:sorted-wallet,"[""[Website](https://www.sorted.io/wallet)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email""]","[""audit by third parties""]","[""EN""]",FALSE
stackup,!provider:stackup,"[""[Doc](https://docs.stackup.fi/docs/stackup-essentials-guide)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""EIP-4337""]",FALSE,$0,"[""email""]","[""not availale""]","[""EN""]",FALSE
tokenpocket,!provider:tokenpocket,"[""[Website](https://www.tokenpocket.pro/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,$0,"[""email"",""telegram"",""discord""]",,"[""EN"",""ZH"",""JA""]",FALSE
trustwallet,!provider:trustwallet,"[""[Website](https://trustwallet.com/)""]",FALSE,"[""iOS"",""Android"",""Web""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,$0,"[""email"",""helpdesk""]",,"[""EN"",""ES"",""FR"",""ZH"",""JA""]",FALSE
unstoppable,!provider:unstoppable,"[""[Website](https://unstoppable.money/)""]",TRUE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"", ""BEP-2"", ""BEP-20"", ""ERC-721"", ""SPL"", ""HRC-20""]",FALSE,$0,"[""email"",""x"",""telegram""]","[""audit by third parties""]","[""EN"",""FR"",""DE"",""KO"",""PT"",""RU"",""ZH"", ""ES"",""TR""]",FALSE
wallet-3,!provider:wallet3,"[""[Website](https://wallet3.io/)""]",TRUE,"[""iOS"",""Android""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-4337""]",FALSE,$0,"[""discord""]","[""audit by third parties""]","[""EN""]",FALSE
walletverse,!provider:walletverse,"[""[Website](https://walletverse.io/)""]",FALSE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"", ""TRC-10"", ""BRC-20""]",TRUE,$0,"[""email"",""telegram"",""discord"",""x"",""youtube""]","[""not availale""]","[""EN""]",FALSE
wigwam,!provider:wigwam,"[""[Website](https://wigwam.app/)""]",TRUE,"[""iOS"",""Android"",""Web"",""Desktop""]",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721""]",FALSE,$0,"[""[email](mailto:info@wigwam.app)"",""[help guides](https://wigwam.app/help)""]","[""January 2024 by Halborn""]","[""EN"",""ES"",""FR"",""IT"",""JA"",""KO"",""RU"",""UK"",""ZH""]",FALSE
zengo,!provider:zengo,"[""[Website](https://zengo.com/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"", ""BEP-20""]",TRUE,$0,"[""email"",""24/7 live chat"",""x"",""facebook"",""telegram""]","[""annual audit""]","[""EN"",""ES"",""FR""]",FALSE
zengo-pro,!provider:zengo-pro,"[""[Website](https://zengo.com/pro/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"", ""BEP-20""]",TRUE,"$9.99/mo, $49.99/year","[""email"",""24/7 live chat"",""x"",""facebook"",""telegram""]","[""annual audit""]","[""EN"",""ES"",""FR""]",FALSE
zerion,!provider:zerion,"[""[Website](https://zerion.io/)""]",TRUE,"[""iOS"",""Android"",""Web""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,$0,"[""email"",""discord""]",,"[""EN"",""ES"",""FR""]",FALSE
