slug,provider,openSource,supportedPlatforms,custodial,mfa,msig,hardware,keyExport,native,evm,tendermint,tokensSupport,staking,price,support,audit,languages,starred,actionButtons
1inch,1inch,FALSE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721""]",FALSE,$0,[],[],"[""EN"",""RU"",""JA"",""KO"",""VI"",""PT"",""AR"",""ZH"",""FR"",""ES"",""KO"",""ID"",""UK"",""HI""]",FALSE,"[""[Website](https://1inch.io/wallet)""]"
bifrost,Bifrost,FALSE,"[""iOS"",""Android"",""Web""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",FALSE,$0,"[""email"",""discord""]",,"[""EN""]",FALSE,"[""[Website](https://bifrostwallet.com/)""]"
coinbasewallet,Coinbase Wallet,TRUE,"[""Chrome"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]",,"[""EN""]",FALSE,"[""[Website](https://wallet.coinbase.com/)""]"
coolwallet,Coolwallet,FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""telegram""]",,"[""EN"",""ZH""]",FALSE,"[""[Website](https://www.coolwallet.io/)""]"
dcent,D’CENT,FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""telegram""]",,"[""EN"",""ZH"",""JA""]",FALSE,"[""[Website](https://dcentwallet.com/)""]"
desig,Desig Wallet,FALSE,"[""iOS"",""Android"",""Chrome""]",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20""]",FALSE,$0,[],[],"[""EN""]",FALSE,"[""[Website](https://desig.io/wallet)""]"
fearless,Fearless Wallet,TRUE,"[""iOS"",""Android"",""Chrome""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC‑20"",""ERC‑721"",""ERC‑1155"",""DOT"",""KSM""]",TRUE,$0,"[""email"",""Telegram"",""GitHub""]",,"[""Multilingual""]",FALSE,"[""[Website](https://fearlesswallet.io/)""]"
fxwallet,FxWallet,FALSE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"[""ERC-20"",""ERC-721""]",FALSE,$0,"[""[email](mailto:support@fxwallet.com)""]",[],"[""EN"",""ZH""]",FALSE,"[""[Website](https://www.fxwallet.com/)""]"
ledger,Ledger SAS,FALSE,"[""Desktop"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""helpdesk""]","[""Regular audits by third parties""]","[""EN"",""FR"",""ES"",""DE"",""ZH"",""JA""]",FALSE,"[""[Website](https://www.ledger.com/)""]"
metamask,Metamask,TRUE,"[""Chrome"",""Firefox"",""Edge"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]","[""October 2024 by ConsenSys Diligence""]","[""EN"",""ES"",""FR"",""RU"",""ZH"",""JA""]",FALSE,"[""[Website](https://metamask.io/)""]"
novawallet,Nova Wallet,TRUE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC‑20"",""ERC‑721"",""ERC‑1155"",""DOT"",""KSM""]",TRUE,$0,"[""email"",""Telegram"",""GitHub"",""docs""]",,,FALSE,"[""[Website](https://novawallet.io)""]"
nsuite,NSuite,FALSE,"[""Desktop"",""iOS"",""Android""]",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,[""ERC-20""]",FALSE,$500/$2000 with yearly discounts,[],[],"[""EN""]",FALSE,"[""[Contact sales](https://www.nsuite.io/contact)""]"
okxwallet,OKX Wallet,TRUE,"[""Web"",""Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]",,"[""EN"",""ZH""]",FALSE,"[""[Website](https://www.okx.com/wallet)""]"
oxenflow,Oxenflow,FALSE,"[""iOS"",""Android"",""Web""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",FALSE,$0,"[""email"",""discord""]",,"[""EN""]",FALSE,"[""[Website](https://oxenflow.com/)""]"
phantom,Phantom,TRUE,"[""Chrome"",""Firefox"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]",,"[""EN"",""ES"",""FR""]",FALSE,"[""[Website](https://phantom.app/)""]"
polkawallet,Polkawallet,TRUE,"[""iOS"",""Android""]",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC‑20"",""ERC‑721"",""ERC‑1155"",""DOT"",""KSM""]",TRUE,$0,"[""forum"",""Github"",""Telegram""]",,,FALSE,"[""[Website](https://polkawallet.io/)""]"
rabby,Rabby,TRUE,"[""Chrome"",""Brave"",""Edge"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""discord"",""telegram""]","[""Regular audits by third parties""]","[""EN"",""ZH"",""JA""]",FALSE,"[""[Website](https://rabby.io/)""]"
safepal,SafePal,FALSE,"[""iOS"",""Android"",""Hardware""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""telegram"",""discord""]",,"[""EN"",""ZH"",""JA""]",FALSE,"[""[Website](https://www.safepal.com/)""]"
solidifi,SolidiFi,FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",FALSE,$0,"[""email"",""discord""]",,"[""EN""]",FALSE,"[""[Website](https://solidifi.app/)""]"
subwallet,SubWallet,TRUE,"[""Chrome"",""Firefox"",""Edge"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC‑20"",""ERC‑721"",""ERC‑1155"",""DOT"",""KSM""]",TRUE,$0,"[""forum"",""GitHub"",""Telegram""]",,,FALSE,"[""[Website](https://www.subwallet.app/)""]"
talisman,Talisman,TRUE,"[""Chrome"",""Firefox"",""Edge"",""Brave"",""Arc""]",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC‑20"",""ERC‑721"",""ERC‑1155"",""DOT"",""KSM""]",TRUE,$0,"[""Discord"",""GitHub"",""Portal""]","[""Third‑party audits""]","[""EN"", ""Multilingual""]",FALSE,"[""[Website](https://www.talisman.xyz/)""]"
tangem,Tangem Wallet,TRUE,"[""Hardware"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,Paid,"[""email"",""helpdesk""]",,"[""EN"",""DE""]",FALSE,"[""[Website](https://tangem.com/)""]"
tokenpocket,TokenPocket,FALSE,"[""iOS"",""Android"",""Chrome""]",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,$0,"[""email"",""telegram"",""discord""]",,"[""EN"",""ZH"",""JA""]",FALSE,"[""[Website](https://www.tokenpocket.pro/)""]"
trezor,Trezor (via MetaMask),FALSE,"[""Hardware""]",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,Paid,"[""email"",""helpdesk""]","[""regular audits""]","[""EN""]",FALSE,"[""[Website](https://trezor.io/)""]"
trustwallet,Trust Wallet,FALSE,"[""iOS"",""Android"",""Chrome""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,$0,"[""email"",""helpdesk""]",,"[""EN"",""ES"",""FR"",""ZH"",""JA""]",FALSE,"[""[Website](https://trustwallet.com/)""]"
virgo,Virgo,FALSE,"[""Android"",""Chrome"",""Firefox""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721""]",TRUE,$0,"[""[Discord](https://discord.gg/mSqDRzvBug)"",""[Telegram](https://t.me/virgoCommunity)""]",[],"[""EN""]",FALSE,"[""[Website](https://virgo.net/)""]"
